,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Total_Sales,Price_After_Disc,Unit_Cost,Order_Type
124,2433,CA-2019-148586,25-03-2019,01-04-2019,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.786,7.0,0.1,65.2064,2567.502,330.1074,47.1582,Order
125,9307,CA-2019-128237,25-03-2019,30-03-2019,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2.0,0.0,1.9024,13.12,6.56,3.28,Order
126,9308,CA-2019-128237,25-03-2019,30-03-2019,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2.0,0.0,3.72,29.76,14.88,7.44,Order
127,9309,CA-2019-128237,25-03-2019,30-03-2019,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4.0,0.0,15.918,181.92,45.48,11.37,Order
128,9310,CA-2019-128237,25-03-2019,30-03-2019,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6.0,0.0,9.9216,152.64000000000001,25.44,4.24,Order
129,9660,CA-2019-100860,26-03-2019,30-03-2019,Second Class,CS-12505,Cindy Stewart,Consumer,United States,Pomona,California,91767,West,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5.0,0.0,9.0,93.75,18.75,3.75,Order
130,4245,CA-2019-138436,26-03-2019,30-03-2019,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3.0,0.0,8.619,198.89999999999998,66.3,22.099999999999998,Order
131,9052,CA-2019-141838,26-03-2019,31-03-2019,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,3.36,2.0,0.0,0.84,6.72,3.36,1.68,Order
132,9053,CA-2019-141838,26-03-2019,31-03-2019,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4.0,0.2,9.4284,111.744,22.3488,5.5872,Order
133,9054,CA-2019-141838,26-03-2019,31-03-2019,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.784,2.0,0.2,2.8784,57.568,23.0272,11.5136,Order
134,7841,US-2019-137869,28-03-2019,02-04-2019,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315,Central,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,4.0,0.0,106.6248,4738.88,1184.72,296.18,Order
135,8464,CA-2019-100881,28-03-2019,01-04-2019,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3.0,0.2,22.6782,907.1279999999999,241.90079999999998,80.63359999999999,Order
136,9900,US-2019-117380,28-03-2019,03-04-2019,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Ohio,45503,East,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330.588,1.0,0.4,-143.2548,330.588,198.3528,198.3528,Order
137,7840,US-2019-137869,28-03-2019,02-04-2019,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3.0,0.0,2.8764,18.36,6.12,2.04,Order
138,7306,CA-2019-137274,29-03-2019,02-04-2019,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Plano,Texas,75023,Central,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.841,3.0,0.3,-152.7156,2672.523,623.5887,207.8629,Order
139,7631,CA-2019-162089,30-03-2019,01-04-2019,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944,7.0,0.2,88.1804,1763.608,201.55519999999999,28.793599999999998,Order
140,8431,US-2019-113124,30-03-2019,05-04-2019,Standard Class,NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2.0,0.0,6.465,258.6,129.3,64.65,Order
141,7632,CA-2019-162089,30-03-2019,01-04-2019,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302,7.0,0.3,-9.093,891.114,89.1114,12.7302,Order
142,5284,CA-2019-133424,30-03-2019,04-04-2019,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3.0,0.0,0.0,47.519999999999996,15.84,5.28,Order
143,5285,CA-2019-133424,30-03-2019,04-04-2019,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3.0,0.0,22.2,133.2,44.4,14.799999999999999,Order
144,5954,US-2019-105151,30-03-2019,31-03-2019,First Class,SG-20890,Susan Gilcrest,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,5.0,0.0,2.94,52.5,10.5,2.1,Order
145,7630,CA-2019-162089,30-03-2019,01-04-2019,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72,5.0,0.2,113.3055,1678.6000000000001,268.576,53.7152,Order
146,2897,CA-2019-169033,30-03-2019,03-04-2019,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,49.65,5.0,0.0,20.853,248.25,49.65,9.93,Order
147,6139,CA-2019-131247,30-03-2019,04-04-2019,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2.0,0.15,-12.098,411.332,174.8161,87.40805,Order
148,9567,CA-2019-130428,31-03-2019,31-03-2019,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,12.645,5.0,0.7,-10.116,63.224999999999994,3.7935,0.7586999999999999,Order
149,9568,CA-2019-130428,31-03-2019,31-03-2019,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,2.0,0.2,1.0584,8.064,3.2256,1.6128,Order
150,9566,CA-2019-130428,31-03-2019,31-03-2019,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488,7.0,0.2,98.4802,7878.416,900.3904,128.6272,Order
151,5480,CA-2019-101770,31-03-2019,04-04-2019,Standard Class,KB-16240,Karen Bern,Corporate,United States,Miami,Florida,33180,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.869,1.0,0.7,-1.3083,1.869,0.5607,0.5607,Order
152,5050,US-2019-104759,31-03-2019,04-04-2019,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,79.984,2.0,0.2,13.9972,159.968,63.987199999999994,31.993599999999997,Order
153,4712,CA-2019-112403,31-03-2019,31-03-2019,Same Day,JO-15280,Jas O'Carroll,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,0.852,1.0,0.7,-0.5964,0.852,0.25560000000000005,0.25560000000000005,Order
154,2231,CA-2019-128055,31-03-2019,05-04-2019,Standard Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2.0,0.0,14.8344,105.96,52.98,26.49,Order
155,5049,US-2019-104759,31-03-2019,04-04-2019,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.134,7.0,0.8,-13.8278,56.938,1.6267999999999994,0.2323999999999999,Order
156,2230,CA-2019-128055,31-03-2019,05-04-2019,Standard Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,2.0,0.2,252.588,1347.136,538.8543999999999,269.42719999999997,Order
0,1374,US-2019-157021,01-04-2019,06-04-2019,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",0.0,0.0,0.2,5.5536,0.0,0.0,0.0,Returns
1,1373,US-2019-157021,01-04-2019,06-04-2019,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,0.0,0.0,0.0,14.8,0.0,0.0,0.0,Returns
2,7955,CA-2019-138359,01-04-2019,06-04-2019,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,0.0,0.0,0.0,3.0576,0.0,0.0,0.0,Returns
3,7954,CA-2019-138359,01-04-2019,06-04-2019,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,0.0,0.0,0.0,2.6784,0.0,0.0,0.0,Returns
4,8920,CA-2019-160276,02-04-2019,08-04-2019,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,0.0,0.0,0.0,46.1968,0.0,0.0,0.0,Returns
5,5683,CA-2019-164315,02-04-2019,08-04-2019,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,0.0,0.0,0.0,7.128,0.0,0.0,0.0,Returns
6,8827,US-2019-157847,02-04-2019,06-04-2019,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,0.0,0.0,0.2,9.352,0.0,0.0,0.0,Returns
7,5684,CA-2019-164315,02-04-2019,08-04-2019,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,0.0,0.0,0.0,293.9804,0.0,0.0,0.0,Returns
8,5685,CA-2019-164315,02-04-2019,08-04-2019,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,0.0,0.0,0.0,40.274,0.0,0.0,0.0,Returns
9,8828,US-2019-157847,02-04-2019,06-04-2019,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,0.0,0.0,0.2,10.465,0.0,0.0,0.0,Returns
10,9884,CA-2019-112291,03-04-2019,08-04-2019,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10001415,Office Supplies,Envelopes,Staples,0.0,0.0,0.0,5.58,0.0,0.0,0.0,Returns
11,9886,CA-2019-112291,03-04-2019,08-04-2019,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,0.0,0.0,0.0,57.5928,0.0,0.0,0.0,Returns
12,9885,CA-2019-112291,03-04-2019,08-04-2019,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,0.0,0.0,0.0,22.4316,0.0,0.0,0.0,Returns
13,5123,CA-2019-149538,04-04-2019,08-04-2019,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,0.0,0.0,0.0,9.3312,0.0,0.0,0.0,Returns
14,3956,CA-2019-133228,04-04-2019,09-04-2019,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,0.0,0.0,0.0,23.808,0.0,0.0,0.0,Returns
15,3955,CA-2019-133228,04-04-2019,09-04-2019,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,0.0,0.0,0.0,2.3521,0.0,0.0,0.0,Returns
16,5124,CA-2019-149538,04-04-2019,08-04-2019,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,0.0,0.0,0.0,6.3504,0.0,0.0,0.0,Returns
17,4845,US-2019-128685,04-04-2019,05-04-2019,First Class,MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,0.0,0.0,0.2,2.245,0.0,0.0,0.0,Returns
18,1561,CA-2019-105172,04-04-2019,09-04-2019,Standard Class,PK-18910,Paul Knutson,Home Office,United States,San Francisco,California,94109,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,0.0,0.0,0.0,9.072,0.0,0.0,0.0,Returns
19,5121,CA-2019-149538,04-04-2019,08-04-2019,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,0.0,0.0,0.0,9.302,0.0,0.0,0.0,Returns
20,5122,CA-2019-149538,04-04-2019,08-04-2019,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,0.0,0.0,0.0,42.9914,0.0,0.0,0.0,Returns
21,3880,CA-2019-151001,05-04-2019,07-04-2019,First Class,JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,0.0,0.0,0.2,3.9072,0.0,0.0,0.0,Returns
22,9912,US-2019-157231,05-04-2019,09-04-2019,Standard Class,RP-19855,Roy Phan,Corporate,United States,Richmond,Kentucky,40475,South,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,0.0,0.0,0.0,56.5264,0.0,0.0,0.0,Returns
23,3277,CA-2019-102988,05-04-2019,09-04-2019,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,0.0,0.0,0.0,7.5768,0.0,0.0,0.0,Returns
24,9507,CA-2019-149104,05-04-2019,07-04-2019,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,0.0,0.0,0.0,7.476,0.0,0.0,0.0,Returns
25,9508,CA-2019-149104,05-04-2019,07-04-2019,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",0.0,0.0,0.0,18.09,0.0,0.0,0.0,Returns
26,3278,CA-2019-102988,05-04-2019,09-04-2019,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,0.0,0.0,0.0,8.4071,0.0,0.0,0.0,Returns
27,711,CA-2019-113887,05-04-2019,07-04-2019,First Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10035,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",0.0,0.0,0.0,26.6304,0.0,0.0,0.0,Returns
28,9509,CA-2019-149104,05-04-2019,07-04-2019,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",0.0,0.0,0.0,4.5837,0.0,0.0,0.0,Returns
29,9510,CA-2019-149104,05-04-2019,07-04-2019,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,0.0,0.0,0.0,20.6946,0.0,0.0,0.0,Returns
30,3281,CA-2019-102988,05-04-2019,09-04-2019,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,0.0,0.0,0.0,83.281,0.0,0.0,0.0,Returns
31,3279,CA-2019-102988,05-04-2019,09-04-2019,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,0.0,0.0,0.0,6.3504,0.0,0.0,0.0,Returns
32,3280,CA-2019-102988,05-04-2019,09-04-2019,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,0.0,0.0,0.0,6.6584,0.0,0.0,0.0,Returns
33,3879,CA-2019-151001,05-04-2019,07-04-2019,First Class,JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",0.0,0.0,0.2,3.7224,0.0,0.0,0.0,Returns
34,8840,CA-2019-153808,06-04-2019,10-04-2019,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",0.0,0.0,0.2,23.7684,0.0,0.0,0.0,Returns
35,5037,CA-2019-169803,06-04-2019,12-04-2019,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,0.0,0.0,0.0,2.034,0.0,0.0,0.0,Returns
36,8839,CA-2019-153808,06-04-2019,10-04-2019,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,0.0,0.0,0.0,18.447,0.0,0.0,0.0,Returns
37,8841,CA-2019-153808,06-04-2019,10-04-2019,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,0.0,0.0,0.0,131.9868,0.0,0.0,0.0,Returns
38,5036,CA-2019-169803,06-04-2019,12-04-2019,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",0.0,0.0,0.0,111.1035,0.0,0.0,0.0,Returns
39,1406,US-2019-118486,06-04-2019,08-04-2019,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,0.0,0.0,0.4,-36.1116,0.0,0.0,0.0,Returns
40,869,CA-2019-136742,06-04-2019,10-04-2019,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,0.0,0.0,0.7,-35.928,0.0,0.0,0.0,Returns
41,1407,US-2019-118486,06-04-2019,08-04-2019,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,0.0,0.0,0.2,21.897,0.0,0.0,0.0,Returns
42,6016,CA-2019-102652,06-04-2019,12-04-2019,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,0.0,0.0,0.0,15.6332,0.0,0.0,0.0,Returns
43,1405,US-2019-118486,06-04-2019,08-04-2019,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,0.0,0.0,0.2,-2.1896,0.0,0.0,0.0,Returns
44,6018,CA-2019-102652,06-04-2019,12-04-2019,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,0.0,0.0,0.0,9.3312,0.0,0.0,0.0,Returns
45,6019,CA-2019-102652,06-04-2019,12-04-2019,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,0.0,0.0,0.0,26.6304,0.0,0.0,0.0,Returns
46,6017,CA-2019-102652,06-04-2019,12-04-2019,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,0.0,0.0,0.0,12.9129,0.0,0.0,0.0,Returns
47,3482,CA-2019-124023,07-04-2019,10-04-2019,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Mobile,Alabama,36608,South,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",0.0,0.0,0.0,2.7776,0.0,0.0,0.0,Returns
48,6254,CA-2019-165806,07-04-2019,07-04-2019,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062,South,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,0.0,0.0,0.0,50.2425,0.0,0.0,0.0,Returns
49,6253,CA-2019-165806,07-04-2019,07-04-2019,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062,South,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,0.0,0.0,0.0,27.9936,0.0,0.0,0.0,Returns
50,4177,CA-2019-128846,07-04-2019,12-04-2019,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,0.0,0.0,0.0,163.787,0.0,0.0,0.0,Returns
51,4178,CA-2019-128846,07-04-2019,12-04-2019,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,0.0,0.0,0.0,60.2553,0.0,0.0,0.0,Returns
52,3836,CA-2019-100363,08-04-2019,15-04-2019,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,85301,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,0.0,0.0,0.2,0.8288,0.0,0.0,0.0,Returns
53,7410,CA-2019-121769,08-04-2019,12-04-2019,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,0.0,0.0,0.4,-94.6605,0.0,0.0,0.0,Returns
54,6381,US-2019-163797,08-04-2019,13-04-2019,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Chandler,Arizona,85224,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",0.0,0.0,0.2,-11.8256,0.0,0.0,0.0,Returns
55,3837,CA-2019-100363,08-04-2019,15-04-2019,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,85301,West,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,0.0,0.0,0.2,6.8904,0.0,0.0,0.0,Returns
56,7048,CA-2019-150581,08-04-2019,12-04-2019,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,0.0,0.0,0.0,139.986,0.0,0.0,0.0,Returns
57,7047,CA-2019-150581,08-04-2019,12-04-2019,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,0.0,0.0,0.2,2.4898,0.0,0.0,0.0,Returns
58,5927,US-2019-118997,08-04-2019,12-04-2019,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601,South,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",0.0,0.0,0.0,316.1392,0.0,0.0,0.0,Returns
59,3776,US-2019-102715,11-04-2019,13-04-2019,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,0.0,0.0,0.2,3.6288,0.0,0.0,0.0,Returns
60,8358,CA-2019-110555,11-04-2019,18-04-2019,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,0.0,0.0,0.0,24.3824,0.0,0.0,0.0,Returns
61,8359,CA-2019-110555,11-04-2019,18-04-2019,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,0.0,0.0,0.2,9.2386,0.0,0.0,0.0,Returns
