Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Total_Sales,Price_After_Disc,Unit_Cost,Order_Type,shipment_id,Location_ID
9803,CA-2020-122973,18-07-2020,20-07-2020,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,0,0,0.2,1.2064,0,0,0,Returns,SC-2020-07-122973,US-Eas-New-New-10024
5832,CA-2020-111206,18-07-2020,22-07-2020,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,0,0,0,176.7864,0,0,0,Returns,SC-2020-07-111206,US-Wes-Cal-San-92105
9804,CA-2020-122973,18-07-2020,20-07-2020,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,New York City,New York,10024,East,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",0,0,0,36.7173,0,0,0,Returns,SC-2020-07-122973,US-Eas-New-New-10024
1451,US-2020-160150,19-07-2020,20-07-2020,First Class,TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,0,0,0.7,-1.35,0,0,0,Returns,FC-2020-07-160150,US-Wes-Ari-Pho-85023
1852,CA-2020-160472,20-07-2020,25-07-2020,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,0,0,0,11.88,0,0,0,Returns,SC-2020-07-160472,US-Cen-Ind-Sou-46614
1855,CA-2020-160472,20-07-2020,25-07-2020,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,0,0,0,38.178,0,0,0,Returns,SC-2020-07-160472,US-Cen-Ind-Sou-46614
1854,CA-2020-160472,20-07-2020,25-07-2020,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,0,0,0,45.9754,0,0,0,Returns,SC-2020-07-160472,US-Cen-Ind-Sou-46614
4386,US-2020-122784,20-07-2020,27-07-2020,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",0,0,0.3,-52.196,0,0,0,Returns,SC-2020-07-122784,US-Cen-Ill-Hig-60035
4385,US-2020-122784,20-07-2020,27-07-2020,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,0,0,0.2,13.4386,0,0,0,Returns,SC-2020-07-122784,US-Cen-Ill-Hig-60035
4384,US-2020-122784,20-07-2020,27-07-2020,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,0,0,0.3,-126.4816,0,0,0,Returns,SC-2020-07-122784,US-Cen-Ill-Hig-60035
1850,CA-2020-160472,20-07-2020,25-07-2020,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",0,0,0,9.7328,0,0,0,Returns,SC-2020-07-160472,US-Cen-Ind-Sou-46614
4383,US-2020-122784,20-07-2020,27-07-2020,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,0,0,0.8,-4.464,0,0,0,Returns,SC-2020-07-122784,US-Cen-Ill-Hig-60035
1853,CA-2020-160472,20-07-2020,25-07-2020,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",0,0,0,49.105,0,0,0,Returns,SC-2020-07-160472,US-Cen-Ind-Sou-46614
1851,CA-2020-160472,20-07-2020,25-07-2020,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,0,0,0,124.68,0,0,0,Returns,SC-2020-07-160472,US-Cen-Ind-Sou-46614
3324,CA-2020-120810,23-07-2020,27-07-2020,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",0,0,0,50.2398,0,0,0,Returns,SC-2020-07-120810,US-Eas-New-New-10009
3323,CA-2020-120810,23-07-2020,27-07-2020,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,0,0,0,20.682,0,0,0,Returns,SC-2020-07-120810,US-Eas-New-New-10009
4846,CA-2020-124044,23-07-2020,26-07-2020,Second Class,MS-17830,Melanie Seite,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,0,0,0.2,3.6792,0,0,0,Returns,SC-2020-07-124044,US-Eas-New-Roc-14609
6498,CA-2020-103135,24-07-2020,28-07-2020,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",0,0,0,6.0726,0,0,0,Returns,SC-2020-07-103135,US-Sou-Ken-Lou-40214
6499,CA-2020-103135,24-07-2020,28-07-2020,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",0,0,0,62.1414,0,0,0,Returns,SC-2020-07-103135,US-Sou-Ken-Lou-40214
6500,CA-2020-103135,24-07-2020,28-07-2020,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,0,0,0,64.3678,0,0,0,Returns,SC-2020-07-103135,US-Sou-Ken-Lou-40214
6501,CA-2020-103135,24-07-2020,28-07-2020,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",0,0,0,41.4276,0,0,0,Returns,SC-2020-07-103135,US-Sou-Ken-Lou-40214
2807,CA-2020-148635,25-07-2020,27-07-2020,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,0,0,0,0.471,0,0,0,Returns,SC-2020-07-148635,US-Wes-Was-Sea-98115
1070,US-2020-150161,25-07-2020,29-07-2020,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,0,0,0.7,-18.4624,0,0,0,Returns,SC-2020-07-150161,US-Eas-Pen-Phi-19143
6824,CA-2020-154291,25-07-2020,29-07-2020,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",0,0,0,49.23,0,0,0,Returns,SC-2020-07-154291,US-Sou-Ala-Mon-36116
6944,CA-2020-139248,25-07-2020,30-07-2020,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,0,0,0.2,38.9975,0,0,0,Returns,SC-2020-07-139248,US-Wes-Cal-Los-90032
6825,CA-2020-154291,25-07-2020,29-07-2020,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116,South,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",0,0,0,39.4438,0,0,0,Returns,SC-2020-07-154291,US-Sou-Ala-Mon-36116
2810,CA-2020-148635,25-07-2020,27-07-2020,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,0,0,0.2,28.0784,0,0,0,Returns,SC-2020-07-148635,US-Wes-Was-Sea-98115
2808,CA-2020-148635,25-07-2020,27-07-2020,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,0,0,0,6.2208,0,0,0,Returns,SC-2020-07-148635,US-Wes-Was-Sea-98115
7435,CA-2020-148180,26-07-2020,31-07-2020,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",0,0,0.2,3.0861,0,0,0,Returns,SC-2020-07-148180,US-Wes-Cal-Oxn-93030
8814,CA-2020-127754,26-07-2020,31-07-2020,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Glendale,Arizona,85301,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,0,0,0.2,13.3176,0,0,0,Returns,SC-2020-07-127754,US-Wes-Ari-Gle-85301
4318,CA-2020-136735,26-07-2020,02-08-2020,Standard Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94110,West,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,0,0,0,78.8942,0,0,0,Returns,SC-2020-08-136735,US-Wes-Cal-San-94110
7436,CA-2020-148180,26-07-2020,31-07-2020,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,0,0,0.2,8.3868,0,0,0,Returns,SC-2020-07-148180,US-Wes-Cal-Oxn-93030
9964,CA-2020-143700,26-07-2020,26-07-2020,Same Day,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",0,0,0.2,3.6288,0,0,0,Returns,SC-2020-07-143700,US-Eas-Pen-Phi-19140
7437,CA-2020-148180,26-07-2020,31-07-2020,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,0,0,0,25.792,0,0,0,Returns,SC-2020-07-148180,US-Wes-Cal-Oxn-93030
947,US-2020-140200,26-07-2020,28-07-2020,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,0,0,0.5,-204.4458,0,0,0,Returns,FC-2020-07-140200,US-Wes-Ari-Mes-85204
6218,US-2020-129553,27-07-2020,02-08-2020,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Louisville,Kentucky,40214,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,0,0,0,0.2997,0,0,0,Returns,SC-2020-08-129553,US-Sou-Ken-Lou-40214
274,CA-2020-155334,30-07-2020,31-07-2020,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,0,0,0.2,4.095,0,0,0,Returns,FC-2020-07-155334,US-Wes-Cal-San-94109
273,CA-2020-155334,30-07-2020,31-07-2020,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,0,0,0,2.3232,0,0,0,Returns,FC-2020-07-155334,US-Wes-Cal-San-94109
6550,US-2020-164966,30-07-2020,01-08-2020,First Class,GH-14410,Gary Hansen,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",0,0,0,38.97,0,0,0,Returns,FC-2020-08-164966,US-Cen-Min-Lak-55044
2175,CA-2020-132507,30-07-2020,03-08-2020,Second Class,CC-12610,Corey Catlett,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,0,0,0.2,6.1792,0,0,0,Returns,SC-2020-08-132507,US-Cen-Tex-Hou-77041
272,CA-2020-155334,30-07-2020,31-07-2020,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,0,0,0,92.3692,0,0,0,Returns,FC-2020-07-155334,US-Wes-Cal-San-94109
1002,CA-2020-124891,31-07-2020,31-07-2020,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,0,0,0,762.1845,0,0,0,Returns,SC-2020-07-124891,US-Eas-New-New-10024
1003,CA-2020-124891,31-07-2020,31-07-2020,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",0,0,0.4,-290.8752,0,0,0,Returns,SC-2020-07-124891,US-Eas-New-New-10024
8732,CA-2020-111017,31-07-2020,06-08-2020,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",0,0,0,15.777,0,0,0,Returns,SC-2020-08-111017,US-Cen-Mis-Sai-63116
4581,CA-2020-164427,31-07-2020,06-08-2020,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Hattiesburg,Mississippi,39401,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,0,0,0,105.468,0,0,0,Returns,SC-2020-08-164427,US-Sou-Mis-Hat-39401
1004,CA-2020-124891,31-07-2020,31-07-2020,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,0,0,0,9.3312,0,0,0,Returns,SC-2020-07-124891,US-Eas-New-New-10024
3490,CA-2020-157322,02-07-2020,06-07-2020,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",382.116,6,0.3,-92.7996,2292.696,267.4812,44.5802,Order,SC-2020-07-157322,US-Cen-Ill-Car-60188
3491,CA-2020-157322,02-07-2020,06-07-2020,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,5,0.2,6.0025,343,54.88,10.976,Order,SC-2020-07-157322,US-Cen-Ill-Car-60188
3489,CA-2020-157322,02-07-2020,06-07-2020,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2,0.3,-5.8346,816.844,285.8954,142.9477,Order,SC-2020-07-157322,US-Cen-Ill-Car-60188
3492,CA-2020-157322,02-07-2020,06-07-2020,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.504,3,0.2,48.9942,1306.512,348.4032,116.1344,Order,SC-2020-07-157322,US-Cen-Ill-Car-60188
8849,CA-2020-140718,02-07-2020,04-07-2020,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,74.24,1,0.2,8.352,74.24,59.392,59.392,Order,FC-2020-07-140718,US-Sou-Nor-Ral-27604
3493,CA-2020-157322,02-07-2020,06-07-2020,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",11.168,2,0.2,3.7692,22.336,8.9344,4.4672,Order,SC-2020-07-157322,US-Cen-Ill-Car-60188
8850,CA-2020-140718,02-07-2020,04-07-2020,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,159.84,10,0.2,45.954,1598.4,127.872,12.7872,Order,FC-2020-07-140718,US-Sou-Nor-Ral-27604
2508,CA-2020-120397,02-07-2020,02-07-2020,Same Day,RB-19435,Richard Bierner,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,32.784,4,0.8,-85.2384,131.136,6.5568,1.6392,Order,SC-2020-07-120397,US-Cen-Tex-Hou-77070
4133,CA-2020-111703,02-07-2020,09-07-2020,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552,3,0.2,5.6376,46.656,12.4416,4.1472,Order,SC-2020-07-111703,US-Sou-Flo-Hol-33021
8851,CA-2020-140718,02-07-2020,04-07-2020,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,2,0.7,-2.3136,5.784,0.8676,0.4338,Order,FC-2020-07-140718,US-Sou-Nor-Ral-27604
8852,CA-2020-140718,02-07-2020,04-07-2020,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,2,0.2,3.2872,18.784,7.5136,3.7568,Order,FC-2020-07-140718,US-Sou-Nor-Ral-27604
5814,CA-2020-150196,02-07-2020,03-07-2020,First Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.44,3,0,9.3312,58.32,19.44,6.48,Order,FC-2020-07-150196,US-Eas-New-New-10024
4132,CA-2020-111703,02-07-2020,09-07-2020,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10000349,Office Supplies,Paper,Staples,11.952,3,0.2,4.0338,35.856,9.5616,3.1872,Order,SC-2020-07-111703,US-Sou-Flo-Hol-33021
588,CA-2020-128139,03-07-2020,09-07-2020,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,3,0,144.5157,884.79,294.93,98.31,Order,SC-2020-07-128139,US-Sou-Ken-Ric-40475
587,CA-2020-128139,03-07-2020,09-07-2020,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,1,0,4.9686,70.98,70.98,70.98,Order,SC-2020-07-128139,US-Sou-Ken-Ric-40475
1051,US-2020-153500,03-07-2020,05-07-2020,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.464,2,0.2,-29.4812,336.928,134.7712,67.3856,Order,FC-2020-07-153500,US-Eas-Pen-Phi-19134
1053,US-2020-153500,03-07-2020,05-07-2020,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",282.888,9,0.2,56.5776,2545.992,226.3104,25.1456,Order,FC-2020-07-153500,US-Eas-Pen-Phi-19134
1052,US-2020-153500,03-07-2020,05-07-2020,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6.72,2,0.2,2.436,13.44,5.376,2.688,Order,FC-2020-07-153500,US-Eas-Pen-Phi-19134
1287,CA-2020-124268,04-07-2020,08-07-2020,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,New York City,New York,10035,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,0,4.4892,46.44,15.48,5.16,Order,SC-2020-07-124268,US-Eas-New-New-10035
7919,CA-2020-152513,04-07-2020,08-07-2020,Second Class,JP-16135,Julie Prescott,Home Office,United States,San Diego,California,92024,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848,2,0.2,7.4256,45.696,18.2784,9.1392,Order,SC-2020-07-152513,US-Wes-Cal-San-92024
1253,CA-2020-154956,04-07-2020,09-07-2020,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4,0,285.9896,4399.84,1099.96,274.99,Order,SC-2020-07-154956,US-Cen-Wis-Mil-53209
8299,US-2020-158911,05-07-2020,11-07-2020,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3,0.2,4.2717,35.352,9.4272,3.1424,Order,SC-2020-07-158911,US-Sou-Nor-Cha-28205
8298,US-2020-158911,05-07-2020,11-07-2020,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,2,0.2,0.7392,9.856,3.9424,1.9712,Order,SC-2020-07-158911,US-Sou-Nor-Cha-28205
3003,CA-2020-130610,05-07-2020,10-07-2020,Standard Class,VP-21730,Victor Preis,Home Office,United States,Sterling Heights,Michigan,48310,Central,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,19,5,0,8.93,95,19,3.8,Order,SC-2020-07-130610,US-Cen-Mic-Ste-48310
4406,CA-2020-164336,05-07-2020,10-07-2020,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,3,0.2,-2.436,116.928,31.1808,10.3936,Order,SC-2020-07-164336,US-Eas-Pen-Phi-19140
4405,CA-2020-164336,05-07-2020,10-07-2020,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,34.8,3,0.2,2.175,104.4,27.84,9.28,Order,SC-2020-07-164336,US-Eas-Pen-Phi-19140
2636,CA-2020-116750,05-07-2020,10-07-2020,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,5,0.7,-5.784,36.15,2.169,0.4338,Order,SC-2020-07-116750,US-Sou-Nor-Fay-28314
2635,CA-2020-116750,05-07-2020,10-07-2020,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,2,0.2,0.7392,9.856,3.9424,1.9712,Order,SC-2020-07-116750,US-Sou-Nor-Fay-28314
1020,CA-2020-108665,06-07-2020,10-07-2020,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,601.65,5,0,156.429,3008.25,601.65,120.33,Order,SC-2020-07-108665,US-Eas-New-New-10011
1019,CA-2020-108665,06-07-2020,10-07-2020,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,124.95,5,0,2.499,624.75,124.95,24.99,Order,SC-2020-07-108665,US-Eas-New-New-10011
2416,CA-2020-146087,06-07-2020,11-07-2020,Standard Class,PP-18955,Paul Prost,Home Office,United States,Holyoke,Massachusetts,1040,East,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,301.96,2,0,60.392,603.92,301.96,150.98,Order,SC-2020-07-146087,US-Eas-Mas-Hol-1040
1018,CA-2020-108665,06-07-2020,10-07-2020,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",155.82,3,0,63.8862,467.46,155.82,51.94,Order,SC-2020-07-108665,US-Eas-New-New-10011
1017,CA-2020-108665,06-07-2020,10-07-2020,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0,6.7008,27.92,13.96,6.98,Order,SC-2020-07-108665,US-Eas-New-New-10011
5164,CA-2020-161627,06-07-2020,11-07-2020,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352,511.056,136.2816,45.4272,Order,SC-2020-07-161627,US-Wes-Cal-Pas-91104
6838,CA-2020-116260,06-07-2020,12-07-2020,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Vineland,New Jersey,8360,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,11.12,4,0,2.8912,44.48,11.12,2.78,Order,SC-2020-07-116260,US-Eas-New-Vin-8360
4192,CA-2020-129392,08-07-2020,08-07-2020,Same Day,DM-13015,Darrin Martin,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,21.12,5,0.2,6.6,105.6,16.896,3.3792,Order,SC-2020-07-129392,US-Cen-Tex-Hou-77070
3686,CA-2020-132626,09-07-2020,14-07-2020,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,98.21,7,0,28.4809,687.47,98.21,14.03,Order,SC-2020-07-132626,US-Eas-Mar-Cli-20735
3678,CA-2020-132626,09-07-2020,14-07-2020,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,4,0,5.056,63.2,15.8,3.95,Order,SC-2020-07-132626,US-Eas-Mar-Cli-20735
